Data for LITTLE VALLEY, NY

Date, MaxTemperature, MinTemperature, Precipitation, Snowfall, SnowDepth
2012-10-05, 70, 53, 0.00, M, M
2012-10-06, 67, 44, 0.55, M, M
2012-10-07, 55, 39, 0.07, M, M
2012-10-08, 50, 33, 0.16, M, M
2012-10-09, M, M, M, M, M
2012-10-10, M, M, M, M, M
2012-10-11, 50, 27, 0.21, M, M
2012-10-12, 53, 33, 0.04, M, M
2012-10-13, 46, 20, 0.00, M, M
2012-10-14, 58, 25, 0.07, M, M
2012-10-15, 73, 52, 0.12, M, M
2012-10-16, 53, 41, 0.05, M, M
2012-10-17, 47, 29, 0.00, M, M
2012-10-18, 66, 29, 0.00, M, M
2012-10-19, 65, 34, 0.21, M, M
2012-10-20, 64, 34, 0.01, M, M
2012-10-21, 50, 43, 0.15, M, M
2012-10-22, 56, 30, 0.00, M, M
2012-10-23, 66, 30, 0.10, M, M
2012-10-24, 57, 49, 0.93, M, M
2012-10-25, 66, 47, 0.04, M, M
2012-10-26, 79, 47, 0.00, M, M
2012-10-27, 73, 43, 0.02, M, M
2012-10-28, 45, 38, 0.33, M, M
2012-10-29, 42, 38, 0.20, M, M
2012-10-30, 52, 38, 1.85, M, M
2012-10-31, 50, 34, 0.15, M, M
2012-11-01, 42, 34, 0.31, 0.0, 0
2012-11-02, 41, 34, 0.38, 0.0, 0
2012-11-03, 36, 32, 0.17, M, M
2012-11-04, 35, 29, 0.03, M, M
2012-11-05, 34, 29, 0.00, 0.0, T
2012-11-06, 33, 28, 0.00, 0.0, 0
2012-11-07, 37, 18, 0.00, 0.0, 0
2012-11-08, 40, 18, 0.00, 0.0, 0
2012-11-09, 45, 20, 0.00, 0.0, 0
2012-11-10, 49, 33, 0.10, 0.0, 0
2012-11-11, 52, 39, 0.05, 0.0, 0
2012-11-12, 69, 45, 0.00, 0.0, 0
2012-11-13, 66, 30, 0.65, 0.0, 0
2012-11-14, 32, 29, 0.01, 0.0, 0
2012-11-15, 38, 21, 0.00, 0.0, 0
2012-11-16, 45, 20, 0.00, 0.0, 0
2012-11-17, 45, 20, 0.00, 0.0, 0
2012-11-18, 48, 21, 0.00, 0.0, 0
2012-11-19, 50, 27, 0.00, 0.0, 0
2012-11-20, 47, 29, 0.00, 0.0, 0
2012-11-21, 49, 27, 0.00, 0.0, 0
2012-11-22, 52, 27, 0.00, 0.0, 0
2012-11-23, 55, 29, 0.00, 0.0, 0
2012-11-24, 45, 29, 0.06, 1.0, 1
2012-11-25, 32, 27, 0.13, 4.0, 5
2012-11-26, 32, 25, 0.00, 0.0, 4
2012-11-27, 32, 26, 0.00, 0.0, 3
2012-11-28, 34, 26, 0.00, 0.0, 2
2012-11-29, 33, 24, 0.00, 0.0, 2
2012-11-30, 41, 21, 0.00, 0.0, 1
2012-12-01, 42, 26, 0.00, M, 1
2012-12-02, 48, 31, 0.00, M, M
2012-12-03, 50, 43, 0.65, M, M
2012-12-04, 60, 44, 0.00, M, M
2012-12-05, 62, 37, 0.91, M, M
2012-12-06, 37, 21, 0.02, M, M
2012-12-07, 37, 21, 0.00, M, M
2012-12-08, 45, 35, 0.35, M, M
2012-12-09, 48, 29, 0.03, M, M
2012-12-10, 52, 33, 0.52, M, M
2012-12-11, 53, 28, 0.40, M, M
2012-12-12, 33, 24, 0.00, M, M
2012-12-13, 36, 17, 0.00, M, M
2012-12-14, 40, 16, 0.00, M, M
2012-12-15, 40, 20, 0.00, M, M
2012-12-16, 43, 27, 0.02, M, M
2012-12-17, 46, 40, 0.26, M, M
2012-12-18, 48, 39, 0.30, M, M
2012-12-19, 39, 31, 0.40, M, M
2012-12-20, 36, 28, 0.01, M, M
2012-12-21, 38, 31, 0.22, M, M
2012-12-22, 31, 24, 0.27, 12.0, 12
2012-12-23, 32, 20, 0.00, 0.0, 12
2012-12-24, 32, 24, 0.00, 0.0, 12
2012-12-25, 32, 23, 0.00, 0.0, 11
2012-12-26, 30, 21, 0.00, 0.0, 9
2012-12-27, 28, 21, 0.50, 10.0, 15
2012-12-28, 27, 20, 0.00, 0.0, 15
2012-12-29, 29, 21, 0.05, 1.0, 12
2012-12-30, 26, 20, 0.21, 4.0, 15
2012-12-31, 27, 19, 0.11, 2.0, 16
2013-01-01, 30, 21, 0.07, 1.0, 14
2013-01-02, 28, 16, 0.06, 1.0, 15
2013-01-03, 22, 17, 0.00, 0.0, 14
2013-01-04, 31, 17, 0.06, 1.0, 13
2013-01-05, 31, 25, 0.00, 0.0, 12
2013-01-06, 32, 28, T, T, 10
2013-01-07, 33, 25, 0.06, 1.0, 11
2013-01-08, 31, 11, 0.00, 0.0, 10
2013-01-09, 38, 11, 0.00, 0.0, 10
2013-01-10, 44, 17, 0.00, 0.0, 9
2013-01-11, 40, 27, 0.00, 0.0, 8
2013-01-12, 47, 33, 0.17, 0.0, M
2013-01-13, 53, 45, 0.00, 0.0, M
2013-01-14, 62, 32, 0.08, 0.0, M
2013-01-15, 32, 22, 0.00, 0.0, M
2013-01-16, 29, 22, 0.00, 0.0, M
2013-01-17, 34, 28, 0.00, 0.0, M
2013-01-18, 30, 13, 0.17, 2.0, 2
2013-01-19, 37, 13, 0.00, 0.0, 1
2013-01-20, 45, 17, 0.00, 0.0, M
2013-01-21, 33, 13, 0.32, 6.0, 6
2013-01-22, 17, 3, 0.16, 3.0, 9
2013-01-23, 5, -6, 0.16, 3.0, 10
2013-01-24, 10, -10, 0.00, 0.0, 9
2013-01-25, 11, -11, 0.00, 0.0, 8
2013-01-26, 13, -4, 0.00, 0.0, 8
2013-01-27, 27, 9, 0.00, 0.0, 7
2013-01-28, 30, 15, 0.09, 1.5, 8
2013-01-29, 45, 30, 0.18, 0.0, M
2013-01-30, 62, 34, 0.82, 0.0, M
2013-01-31, 62, 19, T, T, M
2013-02-01, 27, 13, 0.51, 8.0, 8
2013-02-02, 17, 6, 0.25, 4.0, 10
2013-02-03, 22, 6, 0.00, 0.0, 9
2013-02-04, 18, 12, 0.40, 5.0, 13
2013-02-05, 17, 12, 0.00, 0.0, 12
2013-02-06, 23, 7, T, T, 11
2013-02-07, 24, -0, 0.00, 0.0, 10
2013-02-08, 35, 8, 0.00, 0.0, 7
2013-02-09, 35, 12, 0.28, 4.0, 11
2013-02-10, 20, -6, 0.00, 0.0, 9
2013-02-11, 43, 2, 0.04, 0.0, 7
2013-02-12, 46, 27, 0.04, 0.0, 6
2013-02-13, 32, 26, 0.00, 0.0, 6
2013-02-14, 39, 19, 0.00, 0.0, 4
2013-02-15, 35, 20, 0.05, 0.0, 4
2013-02-16, 30, 11, 0.00, 0.0, 4
2013-02-17, 21, 5, 0.08, 2.0, 5
2013-02-18, 17, 2, T, T, 5
2013-02-19, 41, 12, 0.02, T, 3
2013-02-20, 38, 13, 0.20, 2.0, 5
2013-02-21, 17, 13, 0.18, 5.0, 10
2013-02-22, 30, 12, T, T, 10
2013-02-23, 32, 21, 0.00, 0.0, 9
2013-02-24, 34, 23, 0.00, 0.0, 7
2013-02-25, 26, 21, 0.07, 1.0, 6
2013-02-26, 31, 12, 0.00, 0.0, 6
2013-02-27, 37, 16, 0.21, 0.5, 4
2013-02-28, 36, 29, 0.30, 1.0, 3
2013-03-01, 32, 24, 0.09, 1.5, 4
2013-03-02, 25, 17, 0.00, 0.0, 4
2013-03-03, 23, 18, 0.08, 1.0, 6
2013-03-04, 21, 16, 0.18, 3.5, 7
2013-03-05, 23, 16, 0.00, 0.0, 6
2013-03-06, 34, 19, 0.00, 0.0, 5
2013-03-07, 40, 23, 0.00, 0.0, 5
2013-03-08, 34, 27, 0.00, 0.0, 4
2013-03-09, 35, 13, 0.00, 0.0, 4
2013-03-10, 55, 20, 0.00, 0.0, 4
2013-03-11, 63, 44, 0.00, 0.0, 2
2013-03-12, 56, 32, 0.18, 0.0, M
2013-03-13, 36, 22, 0.00, 0.0, T
2013-03-14, 34, 17, 0.26, 4.5, 5
2013-03-15, 30, 19, T, T, 2
2013-03-16, 29, 22, 0.08, 1.5, 4
2013-03-17, 29, 11, T, T, 3
2013-03-18, 30, 10, 0.00, 0.0, 3
2013-03-19, 32, 22, 0.15, 1.0, 2
2013-03-20, 32, 18, 0.22, 7.0, 8
2013-03-21, 30, 11, 0.07, 2.0, 7
2013-03-22, 29, 15, 0.00, 0.0, 7
2013-03-23, 28, 20, T, T, 7
2013-03-24, 33, 22, 0.00, 0.0, 6
2013-03-25, 36, 25, 0.00, 0.0, 4
2013-03-26, 35, 18, 0.00, 0.0, 3
2013-03-27, 32, 11, 0.07, 2.0, 5
2013-03-28, 42, 16, 0.05, 1.0, 2
2013-03-29, 37, 28, 0.00, 0.0, 2
2013-03-30, 45, 20, 0.00, 0.0, M
2013-03-31, 48, 26, 0.00, 0.0, M
2013-04-01, 50, 35, 0.04, 0.0, 0
2013-04-02, 35, 19, 0.06, 1.0, 1
2013-04-03, 30, 21, 0.00, 0.0, T
2013-04-04, 35, 14, 0.00, 0.0, 0
2013-04-05, 52, 14, 0.00, 0.0, 0
2013-04-06, 46, 18, 0.00, 0.0, 0
2013-04-07, 55, 22, 0.00, 0.0, 0
2013-04-08, 67, 27, 0.00, 0.0, 0
2013-04-09, 66, 27, 0.02, 0.0, 0
2013-04-10, 67, 43, 0.08, 0.0, 0
2013-04-11, 60, 32, 1.37, 0.0, 0
2013-04-12, 48, 37, 0.25, 0.0, 0
2013-04-13, 52, 34, 0.41, 0.0, 0
2013-04-14, 40, 32, 0.14, 0.0, 0
2013-04-15, 48, 33, 0.00, 0.0, 0
2013-04-16, 69, 48, 0.00, 0.0, 0
2013-04-17, 68, 35, 0.26, 0.0, 0
2013-04-18, 62, 36, 0.00, 0.0, 0
2013-04-19, 76, 58, 0.00, 0.0, 0
2013-04-20, 67, 30, 0.45, 0.0, 0
2013-04-21, 40, 22, 0.00, 0.0, 0
2013-04-22, 47, 25, 0.00, 0.0, 0
2013-04-23, 58, 30, 0.00, 0.0, 0
2013-04-24, 67, 39, 0.01, 0.0, 0
2013-04-25, 61, 32, 0.35, 0.0, 0
2013-04-26, M, M, 0.04, 0.0, 0
2013-04-27, M, M, 0.00, 0.0, 0
2013-04-28, M, M, 0.00, 0.0, 0
2013-04-29, M, M, 0.00, 0.0, 0
2013-04-30, 58, 52, 0.00, 0.0, 0
2013-05-01, 67, 51, 0.00, 0.0, 0
2013-05-02, 77, 45, 0.00, 0.0, 0
2013-05-03, 76, 46, 0.00, 0.0, 0
2013-05-04, 75, 48, 0.00, 0.0, 0
2013-05-05, 75, 37, 0.00, 0.0, 0
2013-05-06, 75, 38, 0.00, 0.0, 0
2013-05-07, 75, 41, 0.00, 0.0, 0
2013-05-08, 76, 45, 0.00, 0.0, 0
2013-05-09, 66, 53, 0.12, 0.0, 0
2013-05-10, M, M, S, 0.0, 0
2013-05-11, 51, 42, 1.75A, 0.0, 0
2013-05-12, 48, 33, T, T, M
2013-05-13, 40, 32, 0.03, 0.0, M
2013-05-14, M, M, 0.00, 0.0, 0
2013-05-15, 52, 44, 0.00, 0.0, 0
2013-05-16, 80, 43, 0.00, 0.0, 0
2013-05-17, 73, 34, 0.00, 0.0, 0
2013-05-18, 70, 37, 0.00, 0.0, 0
2013-05-19, 70, 53, 0.00, 0.0, 0
2013-05-20, 76, 58, 0.00, 0.0, 0
2013-05-21, 85, 60, 0.00, 0.0, 0
2013-05-22, 86, 58, 0.15, 0.0, 0
2013-05-23, 84, 63, 0.01, 0.0, 0
2013-05-24, 69, 35, 0.77, 0.0, 0
2013-05-25, 40, 31, 0.05, 0.0, 0
2013-05-26, 51, 32, 0.00, 0.0, 0
2013-05-27, 58, 30, 0.00, 0.0, 0
2013-05-28, 70, 44, 0.06, 0.0, 0
2013-05-29, 72, 51, 1.85, 0.0, 0
2013-05-30, 80, 56, 0.16, 0.0, 0
2013-05-31, 85, 53, 0.00, 0.0, 0
2013-06-01, 86, 61, 0.00, 0.0, 0
2013-06-02, 85, 63, 0.34, 0.0, 0
2013-06-03, 79, 47, 0.00, 0.0, 0
2013-06-04, 60, 37, 0.00, 0.0, 0
2013-06-05, 65, 37, 0.00, 0.0, 0
2013-06-06, 75, 40, 0.10, 0.0, 0
2013-06-07, 61, 56, 1.17, 0.0, 0
2013-06-08, 61, 53, 0.03, 0.0, 0
2013-06-09, 70, 44, 0.00, 0.0, 0
2013-06-10, 75, 53, 0.00, 0.0, 0
2013-06-11, 68, 62, 0.09, 0.0, 0
2013-06-12, 65, 57, 0.08, 0.0, 0
2013-06-13, 76, 57, 0.23, 0.0, 0
2013-06-14, 68, 53, 0.07, 0.0, 0
2013-06-15, 74, 48, 0.00, 0.0, 0
2013-06-16, 78, 54, T, 0.0, 0
2013-06-17, 71, 55, 0.04, 0.0, 0
2013-06-18, 77, 55, 0.00, 0.0, 0
2013-06-19, 69, 40, 0.00, 0.0, 0
2013-06-20, 70, 41, 0.00, 0.0, 0
2013-06-21, 77, 44, 0.00, 0.0, 0
2013-06-22, 80, 49, 0.00, 0.0, 0
2013-06-23, 84, 62, 0.00, 0.0, 0
2013-06-24, 86, 64, 0.00, 0.0, 0
2013-06-25, 85, 61, 0.00, 0.0, 0
2013-06-26, M, M, S, M, M
2013-06-27, M, M, M, M, M
2013-06-28, 74, 58, 0.11A, 0.0, 0
2013-06-29, 69, 55, 0.10, 0.0, 0
2013-06-30, 71, 59, 0.12, 0.0, 0
2013-07-01, 76, 61, 0.00, 0.0, 0
2013-07-02, 67, 59, 1.52, 0.0, 0
2013-07-03, 81, 60, 0.08, 0.0, 0
2013-07-04, M, M, 0.00, 0.0, 0
2013-07-05, M, M, 0.00, 0.0, 0
2013-07-06, M, M, 0.00, 0.0, 0
2013-07-07, M, M, 0.00, 0.0, 0
2013-07-08, M, M, 0.00, 0.0, 0
2013-07-09, 76, 64, 0.00, 0.0, 0
2013-07-10, 79, 67, 0.85, 0.0, 0
2013-07-11, 83, 55, 0.64, 0.0, 0
2013-07-12, M, M, 0.00, 0.0, 0
2013-07-13, 73, 67, 0.00, 0.0, 0
2013-07-14, 77, 60, 0.00, 0.0, 0
2013-07-15, 87, 63, 0.00, 0.0, 0
2013-07-16, 85, 61, 0.00, 0.0, 0
2013-07-17, 86, 63, 0.00, 0.0, 0
2013-07-18, 87, 65, 0.00, 0.0, 0
2013-07-19, 88, 65, 0.11, 0.0, 0
2013-07-20, 87, 66, 0.65, 0.0, 0
2013-07-21, 77, 59, 0.03, 0.0, 0
2013-07-22, 79, 57, 0.00, 0.0, 0
2013-07-23, M, M, 0.00, 0.0, 0
2013-07-24, M, M, 0.00, 0.0, 0
2013-07-25, 72, 42, 0.00, 0.0, 0
2013-07-26, 71, 43, 0.00, 0.0, 0
2013-07-27, 78, 47, 0.00, 0.0, 0
2013-07-28, 72, 57, T, 0.0, 0
2013-07-29, 70, 49, 0.00, 0.0, 0
2013-07-30, M, M, 0.00, 0.0, 0
2013-07-31, M, M, 0.00, 0.0, 0
2013-08-01, 75, 61, 0.01, 0.0, 0
2013-08-02, 72, 59, 0.01, 0.0, 0
2013-08-03, 72, 59, 0.00, 0.0, 0
2013-08-04, 70, 59, 0.00, 0.0, 0
2013-08-05, 71, 48, 0.00, 0.0, 0
2013-08-06, 70, 48, 0.00, 0.0, 0
2013-08-07, 74, 53, 0.00, 0.0, 0
2013-08-08, 79, 63, 1.17, 0.0, 0
2013-08-09, 78, 67, 0.35, 0.0, 0
2013-08-10, 78, 60, 0.23, 0.0, 0
2013-08-11, 74, 50, 0.00, 0.0, 0
2013-08-12, 74, 50, 0.00, 0.0, 0
2013-08-13, 74, 49, 0.85, 0.0, 0
2013-08-14, 66, 49, 0.02, 0.0, 0
2013-08-15, 64, 42, 0.00, 0.0, 0
2013-08-16, 68, 42, 0.00, 0.0, 0
2013-08-17, 78, 45, 0.00, 0.0, 0
2013-08-18, 79, 52, 0.00, 0.0, 0
2013-08-19, 75, 54, 0.00, 0.0, 0
2013-08-20, 74, 50, 0.00, 0.0, 0
2013-08-21, 80, 50, 0.00, 0.0, 0
2013-08-22, 82, 50, 0.00, 0.0, 0
2013-08-23, 80, 55, 0.00, 0.0, 0
2013-08-24, 75, 43, 0.00, 0.0, 0
2013-08-25, 77, 45, 0.00, 0.0, 0
2013-08-26, 79, 52, 0.00, 0.0, 0
2013-08-27, 80, 63, 1.12, 0.0, 0
2013-08-28, 83, 65, 0.44, 0.0, 0
2013-08-29, 81, 65, 0.00, 0.0, 0
2013-08-30, 82, 57, 0.00, 0.0, 0
2013-08-31, 82, 57, 0.00, 0.0, 0
2013-09-01, 80, 60, 0.00, 0.0, 0
2013-09-02, 77, 65, 2.16, 0.0, 0
2013-09-03, 75, 58, 0.05, 0.0, 0
2013-09-04, 62, 50, 0.04, 0.0, 0
2013-09-05, 73, 52, 0.00, 0.0, 0
2013-09-06, 64, 34, 0.00, 0.0, 0
2013-09-07, 68, 35, 0.15, 0.0, 0
2013-09-08, 65, 57, T, 0.0, 0
2013-09-09, 70, 41, 0.01, 0.0, 0
2013-09-10, 75, 42, 0.01, 0.0, 0
2013-09-11, 88, 67, T, 0.0, 0
2013-09-12, 87, 64, 0.02, 0.0, 0
2013-09-13, 70, 52, 0.05, 0.0, 0
2013-09-14, 52, 44, 0.02, 0.0, 0
2013-09-15, 58, 34, 0.00, 0.0, 0
2013-09-16, 67, 35, 0.00, 0.0, 0
2013-09-17, 57, 30, 0.00, 0.0, 0
2013-09-18, 64, 31, 0.00, 0.0, 0
2013-09-19, 71, 34, 0.00, 0.0, 0
2013-09-20, 72, 39, 0.00, 0.0, 0
2013-09-21, 79, 51, 0.02, 0.0, 0
2013-09-22, 67, 47, 1.44, 0.0, 0
2013-09-23, 53, 44, 0.00, 0.0, 0
2013-09-24, 55, 32, 0.00, 0.0, 0
2013-09-25, 64, 33, 0.00, 0.0, 0
2013-09-26, 72, 35, 0.00, 0.0, 0
2013-09-27, M, M, 0.00, 0.0, 0
2013-09-28, 69, 44, 0.00, 0.0, 0
2013-09-29, 70, 45, 0.00, 0.0, 0
2013-09-30, 72, 48, 0.00, 0.0, 0
2013-10-01, 72, 48, 0.00, 0.0, 0
2013-10-02, 72, 51, 0.00, 0.0, 0
2013-10-03, 73, 42, 0.00, 0.0, 0
2013-10-04, 76, 41, 0.07, 0.0, 0
2013-10-05, 75, 58, 0.00, 0.0, 0
2013-10-06, 77, 62, 0.02, 0.0, 0
2013-10-07, 79, 57, 0.23, 0.0, 0
2013-10-08, 57, 41, 0.43, 0.0, 0
2013-10-09, 63, 34, 0.00, 0.0, 0
2013-10-10, 65, 33, 0.00, 0.0, 0
2013-10-11, 70, 32, 0.00, 0.0, 0
2013-10-12, 73, 38, 0.00, 0.0, 0
2013-10-13, 75, 42, 0.00, 0.0, 0
2013-10-14, 72, 49, 0.12, 0.0, 0
2013-10-15, 68, 38, 0.00, 0.0, 0
2013-10-16, 62, 37, 0.02, 0.0, 0
2013-10-17, 60, 41, 0.37, 0.0, 0
2013-10-18, 61, 42, 0.12, 0.0, 0
2013-10-19, 56, 40, 0.05, 0.0, 0
2013-10-20, 52, 38, 0.27, 0.0, 0
2013-10-21, 52, 39, 0.20, 0.0, 0
2013-10-22, 62, 42, 0.10, 0.0, 0
2013-10-23, 45, 35, 0.02, 0.0, 0
2013-10-24, 40, 31, 0.14, 0.0, 0
2013-10-25, 37, 32, 0.17, M, T
2013-10-26, 36, 33, 0.18, 0.0, 0
2013-10-27, 43, 35, 0.10, 0.0, 0
2013-10-28, 40, 29, 0.00, 0.0, 0
2013-10-29, 46, 30, 0.00, 0.0, 0
2013-10-30, 49, 28, 0.00, 0.0, 0
2013-10-31, 61, 30, 0.15, 0.0, 0
2013-11-01, 64, 50, 1.00, 0.0, 0
2013-11-02, 56, 42, 0.00, 0.0, 0
2013-11-03, 43, 30, 0.07, 0.0, 0
2013-11-04, 41, 17, 0.00, 0.0, 0
2013-11-05, 38, 18, 0.00, 0.0, 0
2013-11-06, 50, 33, 0.00, 0.0, 0
2013-11-07, M, M, S, M, M
2013-11-08, M, M, M, M, M
2013-11-09, M, M, M, M, M
2013-11-10, M, M, M, M, M
2013-11-11, M, M, M, M, M
2013-11-12, 43, 22, 0.05A, 1.0, 1
2013-11-13, 28, 21, T, T, 1
2013-11-14, 33, 23, 0.00, 0.0, M
2013-11-15, 46, 29, 0.00, 0.0, M
2013-11-16, 51, 35, 0.00, 0.0, M
2013-11-17, 55, 37, 0.15, 0.0, M
2013-11-18, 59, 44, 0.11, 0.0, 0
2013-11-19, 45, 30, 0.02, 0.0, 0
2013-11-20, 33, 16, 0.00, 0.0, 0
2013-11-21, 43, 17, 0.00, 0.0, 0
2013-11-22, 43, 32, 0.04, 0.0, 0
2013-11-23, 46, 20, 0.10, T, 0
2013-11-24, 28, 11, 0.09, 2.5, 3
2013-11-25, 18, 12, 0.05, 1.0, 4
2013-11-26, 29, 14, 0.00, 0.0, 3
2013-11-27, 31, 28, 0.35, 6.5, 9
2013-11-28, 28, 16, 0.13, 2.0, 11
2013-11-29, 28, 15, 0.04, 1.0, 11
2013-11-30, 27, 2, 0.00, 0.0, 10
2013-12-01, 31, 17, 0.00, 0.0, 9
2013-12-02, 37, 28, 0.00, 0.0, 8
2013-12-03, 38, 19, 0.00, 0.0, 4
2013-12-04, 39, 18, 0.00, 0.0, 2
2013-12-05, 53, 29, 0.00, 0.0, M
2013-12-06, 59, 29, T, T, T
2013-12-07, 31, 21, 0.03, 1.5, 2
2013-12-08, 26, 10, 0.02, 1.0, 2
2013-12-09, 33, 14, 0.02, 0.0, 1
2013-12-10, 36, 21, 0.00, 0.0, 1
2013-12-11, 23, 16, 0.12, 5.5, 6
2013-12-12, 20, 9, 0.13, 3.5, 8
2013-12-13, 16, 10, 0.14, 3.0, 10
2013-12-14, 22, 12, 0.06, 1.5, 11
2013-12-15, 28, 15, 0.08, 2.5, 11
2013-12-16, 25, 12, 0.12, 4.0, 14
2013-12-17, 16, -6, 0.03, 1.0, 14
2013-12-18, 24, 13, 0.12, 3.5, 17
2013-12-19, 30, 21, 0.00, 0.0, 16
2013-12-20, 43, 30, 0.03, 0.0, 8
2013-12-21, 52, 41, 0.42, 0.0, M
2013-12-22, 58, 42, 0.30, 0.0, M
2013-12-23, 64, 36, 0.05, 0.0, M
2013-12-24, 36, 21, 0.02, 1.5, 2
2013-12-25, 21, -5, 0.05, 2.5, 4
2013-12-26, 25, 3, T, T, 4
2013-12-27, 28, 23, 0.11, 3.0, 6
2013-12-28, 38, 22, 0.00, 0.0, 3
2013-12-29, 45, 34, 0.00, 0.0, 1
2013-12-30, 38, 17, 0.14, T, M
2013-12-31, 18, 15, 0.08, 1.5, 2
2014-01-01, 16, 12, 0.33, 6.5, 7
2014-01-02, 19, 10, 0.09, 2.0, 9
2014-01-03, 11, -2, 0.24, 5.0, 12
2014-01-04, 10, -11, 0.04, 1.0, 12
2014-01-05, 33, 8, 0.00, 0.0, 11
2014-01-06, 45, 24, 0.07, T, 2
2014-01-07, 25, -14, 0.08, 2.0, 3
2014-01-08, -0, -14, 0.00, 0.0, 2
2014-01-09, 14, -15, 0.04, 1.0, 2
2014-01-10, 28, -0, 0.04, 1.0, 3
2014-01-11, 42, 28, 0.08, 0.0, M
2014-01-12, 51, 28, 0.38, 1.0, 1
2014-01-13, 39, 27, 0.00, 0.0, 1
2014-01-14, 47, 27, 0.27, 0.0, M
2014-01-15, 38, 27, 0.04, 1.0, 1
2014-01-16, 30, 20, 0.00, 0.0, 1
2014-01-17, 29, 21, 0.04, 1.0, 2
2014-01-18, 35, 9, 0.10, 2.0, 3
2014-01-19, 32, 7, 0.00, 0.0, 3
2014-01-20, 30, 11, T, T, 2
2014-01-21, 30, 4, 0.24, 2.5, 4
2014-01-22, 6, -7, 0.00, 0.0, 4
2014-01-23, 5, -8, 0.05, 1.0, 4
2014-01-24, 9, -10, 0.05, 1.0, 5
2014-01-25, 15, -2, 0.02, 0.5, 5
2014-01-26, 20, -1, 0.22, 5.0, 9
2014-01-27, 34, -0, 0.06, 1.5, 9
2014-01-28, 12, -9, 0.07, 1.5, 9
2014-01-29, 5, -10, 0.00, 0.0, 9
2014-01-30, 12, -7, 0.00, 0.0, 8
2014-01-31, 28, -6, 0.00, 0.0, 7
2014-02-01, 33, 21, 0.00, 0.0, 7
2014-02-02, 40, 25, 0.12, 1.5, 8
2014-02-03, 36, 18, 0.00, 0.0, 8
2014-02-04, 24, -3, 0.00, 0.0, 7
2014-02-05, 24, -3, 0.14, 2.5, 8
2014-02-06, 23, -3, 0.42, 8.5, 15
2014-02-07, 17, -1, 0.00, 0.0, 15
2014-02-08, 12, -5, 0.00, 0.0, 15
2014-02-09, 16, -2, 0.00, 0.0, 14
2014-02-10, 19, -2, 0.14, 3.0, 16
2014-02-11, 17, -5, 0.00, 0.0, 16
2014-02-12, 10, -17, 0.00, 0.0, 13
2014-02-13, 29, -12, 0.00, 0.0, 13
2014-02-14, 29, 9, 0.00, 0.0, 12
2014-02-15, 22, 14, 0.00, 0.0, 12
2014-02-16, 25, 3, 0.00, 0.0, 11
2014-02-17, 15, -16, 0.04, 1.0, 11
2014-02-18, 27, -9, 0.17, 3.5, 13
2014-02-19, 41, 24, 0.00, 0.0, 13
2014-02-20, 46, 18, 0.00, 0.0, 11
2014-02-21, 48, 18, 0.70, 0.0, 7
2014-02-22, 45, 31, 0.17, 0.0, 3
2014-02-23, 40, 30, 0.00, 0.0, 2
2014-02-24, 42, 16, 0.00, 0.0, 2
2014-02-25, 18, 10, 0.20, 4.5, 6
2014-02-26, 18, 3, 0.07, 1.5, 8
2014-02-27, 10, -5, 0.00, 0.0, 7
2014-02-28, 18, -18, 0.04, 1.0, 7
2014-03-01, 20, -16, 0.00, 0.0, 7
2014-03-02, 36, 9, 0.04, 1.0, 6
2014-03-03, 19, -15, T, T, M
2014-03-04, M, M, M, M, M
2014-03-05, 22, 8, 0.00, 0.0, 5
2014-03-06, 18, -3, 0.00, 0.0, 5
2014-03-07, 32, 1, 0.00, 0.0, 4
2014-03-08, 48, 17, 0.00, 0.0, 3
2014-03-09, 36, 13, T, T, M
2014-03-10, 34, 14, 0.00, 0.0, 2
2014-03-11, 50, 32, 0.00, 0.0, 1
2014-03-12, 52, 33, 0.10, T, 1
2014-03-13, 34, -1, 0.34, 6.0, 6
2014-03-14, 26, -1, 0.00, 0.0, 6
2014-03-15, 53, 24, T, M, 3
2014-03-16, 34, 11, 0.00, 0.0, 3
2014-03-17, 18, 2, 0.00, 0.0, 3
2014-03-18, 34, 2, 0.00, 0.0, 1
2014-03-19, 47, 26, 0.00, 0.0, M
2014-03-20, 42, 32, T, M, T
2014-03-21, 33, 24, 0.26, 2.5, 3
2014-03-22, 47, 23, 0.10, 0.0, M
2014-03-23, 39, 13, 0.00, 0.0, T
2014-03-24, 18, 4, 0.02, 0.5, 1
2014-03-25, 23, 5, 0.00, 0.0, T
2014-03-26, 21, 6, 0.02, 0.5, 1
2014-03-27, 20, 7, 0.00, 0.0, M
2014-03-28, 45, 9, 0.15, 0.0, M
2014-03-29, 53, 31, 0.04, 0.0, M
2014-03-30, 34, 26, 0.49, 4.0, 4
2014-03-31, 35, 17, 0.00, 0.0, 4
2014-04-01, 50, 17, 0.00, 0.0, 2
2014-04-02, 67, 31, 0.00, 0.0, M
2014-04-03, 53, 25, 0.00, 0.0, M
2014-04-04, 49, 25, 0.05, 0.0, M
2014-04-05, 49, 28, 0.28, 0.0, T
2014-04-06, 38, 19, 0.00, 0.0, M
2014-04-07, 54, 25, 0.00, 0.0, M
2014-04-08, 50, 29, 0.30, 0.0, M
2014-04-09, 48, 29, 0.07, 0.0, M
2014-04-10, 46, 25, 0.00, 0.0, M
2014-04-11, 66, 31, 0.16, 0.0, 0
2014-04-12, 62, 30, 0.34, 0.0, 0
